,chroma_stft,rms,centroid,contrast,flatness,zero_crossing_rate,mfccs_1,mfccs_2,mfccs_3,mfccs_4,mfccs_5,mfccs_6,mfccs_7,mfccs_8,mfccs_9,mfccs_10,mfccs_11,mfccs_12,mfccs_13,mfccs_14,mfccs_15,mfccs_16,mfccs_17,mfccs_18,mfccs_19,mfccs_20,mfccs_21,mfccs_22,mfccs_23,mfccs_24,mfccs_25,mfccs_26,mfccs_27,mfccs_28,mfccs_29,mfccs_30,mfccs_31,mfccs_32,mfccs_33,mfccs_34,mfccs_35,mfccs_36,mfccs_37,mfccs_38,mfccs_39,mfccs_40,Class
442,0.63743025,0.012582735,1298.0325757033188,18.35853764343632,0.0044761193,0.0354864748916185,-413.1119,137.75978,11.2154875,21.09754,9.341163,8.44689,2.1891,18.66272,0.8058144,5.5100574,0.68312204,3.694678,-5.0325513,2.9526472,1.1806378,-1.8616185,2.821349,5.788431,4.2189717,-1.3717065,0.42052191,2.1636307,2.6449494,0.6768596,-0.9407055,2.5719194,-1.3990453,3.5704117,0.5479547,4.0608215,0.22517018,3.3890417,0.32791385,-2.1555295,0.9115599,2.6529977,-0.22899108,0.27252933,2.3469594,2.9581933,0
443,0.6828944,0.070628196,1572.5602605983277,18.343618131924234,0.007215664,0.05406091943641619,-155.33449,126.60208,-10.3329315,26.991617,3.1750615,16.842669,-6.938059,19.63703,-2.7106388,12.551205,-3.4353771,2.7107663,-2.604717,3.2184925,-3.0862186,1.7335999,3.8782027,7.25535,1.5585308,4.236402,-1.0452234,2.9081607,1.177392,1.1318963,1.7175002,2.9228356,-2.0762577,2.3248136,-0.98037934,3.2629704,1.4035251,3.0825117,0.67106754,0.47336653,-3.1239514,1.7136675,-1.8559368,-0.032526467,-2.1561816,2.1957924,0
444,0.684586,0.07103693,1573.7380016662014,18.354893544137024,0.0072139716,0.05324805816473988,-155.27893,126.51084,-10.439792,27.231953,2.9186487,16.437439,-6.7941084,19.38965,-3.3741088,12.381021,-2.8438287,3.3180573,-2.146425,3.0939069,-3.2540157,1.4065622,3.6125925,7.3678875,2.0869052,4.5825706,-0.83203197,2.858238,1.3391647,1.2770818,2.044435,3.15329,-1.9803371,2.3907807,-0.9721147,3.343066,1.1754359,2.9076853,0.482994,0.72771996,-2.8748438,1.6595466,-1.4767699,0.83610886,-1.6382563,1.9406717,0
445,0.6732499,0.06474677,1605.0675318755373,18.345956780881124,0.008051709,0.05606484826589595,-155.31212,127.080086,-11.302,26.793633,1.9540045,17.096807,-7.22088,19.24207,-4.441447,12.7723675,-2.7455747,4.401826,-2.4840674,3.5306332,-3.2957468,1.703788,2.882332,7.094936,1.9523425,4.8457255,-1.4919956,3.2363677,0.9726552,1.9160148,1.733817,2.8949373,-2.8655434,2.5325124,-1.3966029,3.5405915,0.91428936,2.625134,-0.5763724,0.75273466,-3.6838002,1.6210163,-2.0731134,1.1944144,-2.408611,1.9606898,0
446,0.68184537,0.06718363,1593.9128597241001,18.464856050140845,0.0078373,0.05482297687861272,-154.74265,127.27855,-11.468299,26.70801,2.0968666,17.2464,-6.5519133,19.579884,-4.3156595,12.653953,-2.664086,4.452268,-2.431494,3.8147743,-3.0703292,2.029265,3.2545128,7.497454,2.0605743,4.972671,-1.5356843,3.1951735,0.9210302,1.9719654,1.701462,2.9530218,-2.9043155,2.823545,-1.4104769,3.5931664,1.161798,2.6111743,-0.40791065,0.4730176,-3.7093484,1.4359878,-2.365881,0.9159801,-2.5611026,1.9848014,0
447,0.68944913,0.06983531,1581.6143182426713,18.44183342951021,0.0072494904,0.05272026282514451,-155.5706,127.01208,-11.337202,27.100285,2.4692948,17.23864,-6.6591954,19.502789,-4.716651,11.694394,-3.7071638,4.043553,-2.660157,3.6059365,-3.1327355,2.2551532,3.8138936,7.983229,1.9252912,5.328621,-0.9687627,3.103764,0.8565698,1.9846227,1.6801504,3.227043,-2.6339674,3.1849587,-0.93067235,4.362127,1.6106211,3.1553302,0.13142192,0.70237464,-3.2254155,1.6218975,-2.1686432,1.1400172,-2.0852652,2.2578168,0
448,0.6901644,0.06952358,1577.2576063623035,18.452942563869666,0.00711364,0.051681606755780346,-155.67809,126.91167,-10.576667,27.280096,2.6731958,17.458206,-7.1735415,19.48141,-4.273249,11.813494,-3.8990197,4.0208817,-2.7962012,3.4550683,-3.31487,2.3301394,3.9830556,7.552927,1.4709675,5.1017466,-1.4626642,3.1443443,0.79160744,1.8593165,1.587317,3.1364422,-2.5048587,2.933617,-1.0418445,4.4492154,1.3888326,3.4973307,0.45967036,0.91384643,-3.4226737,1.5896052,-2.1493428,0.9520992,-1.8009065,2.9101171,0
449,0.69044363,0.06929501,1572.7511130421872,18.340428012064688,0.007135693,0.05177756954479769,-155.6715,127.255135,-10.402516,27.17161,3.0643063,17.771778,-6.717816,20.367851,-3.5046542,11.919937,-3.7252269,4.2623787,-2.4484732,3.8055193,-3.3068573,2.0035806,3.7465627,7.166039,1.4864742,5.111406,-1.7360516,3.3349051,0.6488772,1.4359431,1.4196435,3.2634647,-2.3439634,3.0650077,-1.4484929,3.7621174,1.0377359,3.320536,0.09055815,1.0091368,-3.1483023,1.7359369,-2.1514745,0.8385896,-1.9937302,2.9649518,0
450,0.6990007,0.06865814,1571.355420136295,18.362641703364062,0.0071795788,0.053877461163294796,-155.89215,127.628174,-10.708217,26.611933,2.4905815,17.794647,-6.555402,20.4821,-3.0258956,12.4918785,-3.7001889,3.8430138,-2.4831145,4.3632903,-2.846509,1.7654059,3.425916,7.1912723,1.6755606,4.832897,-1.5537771,3.5133617,0.79995686,1.3220665,1.2379868,3.5982306,-2.4047916,2.8272932,-1.6588168,3.5132322,0.94796747,3.100058,-0.17483017,1.2199659,-2.8071394,2.138188,-2.337105,0.8151126,-2.1842418,2.6324787,0
451,0.57895815,0.09317881,1683.9384141596308,19.37968695200647,0.009324277,0.06453215317919075,-112.714775,122.433846,-11.902141,22.075388,5.86521,17.928818,-7.2567344,15.996873,3.1047533,5.971637,-8.930943,-3.8618531,-4.1640363,4.0691285,-4.982549,-5.4056606,7.6344028,14.222153,3.5220883,6.184921,-3.4432106,2.8407555,3.3895125,2.774234,3.9885366,6.8307934,-1.7943674,1.2262412,-4.0929775,2.3705049,-0.79490113,1.1347508,2.6861012,4.0610046,-3.1283538,0.22961004,-0.69142365,2.088751,-5.603496,1.0500529,0
452,0.58371025,0.092755035,1687.1510690152234,19.39849962810174,0.009533178,0.06561032333815028,-112.73442,122.662056,-11.462474,22.017536,5.9285164,17.939442,-7.637564,16.568953,3.0969539,6.757898,-9.553731,-4.463282,-3.6718059,3.5279598,-5.241642,-4.171425,7.5287914,13.62813,3.1537623,6.0796795,-2.778847,2.5613992,2.7136781,2.4393327,4.0184507,6.6833963,-1.7866024,1.0182253,-4.9020042,1.8269999,-1.1732755,1.9042348,2.5334578,3.0427303,-3.1609564,0.9210895,-0.13606866,2.3907912,-5.5199857,0.7013766,0
453,0.57848763,0.0896963,1703.8577613342457,19.172267307977066,0.010211006,0.0680319725433526,-113.59012,122.280525,-11.467196,21.595858,6.6754904,17.476114,-8.3283615,18.1053,2.9804459,6.1569967,-9.27565,-4.5211577,-4.3656893,1.6886616,-4.4222813,-1.7442786,7.692145,12.789406,2.6534765,6.450503,-3.271597,2.1216156,2.9028907,1.9899807,3.7563212,6.145803,-1.5886452,0.98017937,-5.616952,1.8008434,-0.9172646,2.5965085,1.7523488,2.0074918,-3.868787,1.4650884,-0.06779581,2.7053647,-4.7159424,0.8272273,0
454,0.57955545,0.087623134,1708.5602138833297,19.013076794656943,0.010377157,0.06639213782514451,-114.07379,122.424515,-12.107543,21.069046,6.862152,17.284761,-8.278469,18.890656,2.6995573,5.035816,-9.261534,-3.1215932,-4.32534,0.48850334,-3.8599613,-1.2605609,7.168261,11.812643,3.7815542,7.335136,-4.2520075,2.1248186,3.668666,2.467293,3.5235822,5.707637,-2.2827408,0.8365745,-5.4385533,1.7178888,-0.03245381,2.6435275,0.5332107,1.6995709,-3.963793,1.6013194,-0.1774706,2.4657383,-4.649076,1.3556588,0
455,0.59127223,0.0872759,1709.8428077387073,19.003907303111994,0.010440639,0.06682961524566473,-113.90625,122.65477,-12.413316,20.76004,6.5189567,17.022102,-8.206492,18.662188,2.6393015,4.8173194,-9.852762,-2.3704789,-3.6677623,0.69441193,-3.5948367,-1.5613018,7.040413,11.481493,4.513797,7.7988424,-4.333714,1.8749529,3.6171257,2.5937915,3.4133182,5.366805,-2.304848,1.1598691,-4.6062875,2.1349692,0.5277853,2.327483,-0.18811712,1.8144686,-2.9920132,1.94926,-0.1860079,1.9621322,-5.098887,1.2677343,0
456,0.35394323,0.062308848,1655.8062321722293,19.836341827863276,0.18935299,0.05700189667630058,-350.8889,71.08116,-2.5298736,-10.054676,-8.196816,-5.1523376,-3.9890246,3.2011924,-0.36116856,-5.092096,2.0430827,3.1251602,-3.6040745,2.9187422,11.960652,11.426422,5.847333,0.65442663,-0.7472823,-2.553022,-2.8057525,0.25307655,-2.666865,-0.22829975,0.3148522,2.571187,1.856281,1.0790344,2.6214943,2.215287,0.8935619,1.687561,-0.15422866,0.13700195,-1.4533762,-1.3984569,0.31949022,2.9132204,2.1378787,2.308919,3
457,0.3143931,0.039501216,1335.2674064546118,19.33773521801497,0.21138588,0.048658778901734104,-449.0412,54.09136,-20.2578,-17.430016,-8.41445,-10.531338,-7.663636,2.4576223,5.472995,-2.1430826,1.6276898,3.1090477,-3.641397,9.106381,18.173098,13.102769,-0.4011518,-4.426878,-4.0805116,-3.9042697,-1.8734777,1.9037472,-2.4186418,-0.5909372,2.3197737,4.1451397,3.5547771,2.859042,4.767956,3.2416902,-1.5526204,-1.6577995,-1.2040776,1.2816739,0.37809074,1.0835953,1.8914167,3.6311107,-0.049241018,1.0700805,3
458,0.3259372,0.070790164,1432.3691541845403,20.2914627124157,0.22824588,0.046575821893063585,-386.92523,41.907402,-10.139427,-8.90553,-7.9211454,-9.742993,-7.5356913,0.29785514,2.1840072,-1.1155323,-1.2365812,1.1690373,-2.6854434,6.7958436,14.27074,8.769508,0.26170847,-3.7413938,-5.302567,-3.1795971,-1.6825392,1.1950465,0.09527273,1.5939299,3.9886377,2.6135318,-0.6558349,1.242294,1.8269602,0.82344776,-0.5480718,0.48099813,0.08077165,0.7980773,-0.3396803,1.4414762,0.54651946,0.80141807,-0.40300685,2.0618353,3
459,0.35783243,0.020024953,1354.603215761016,20.281707521751397,0.22011006,0.042539739884393066,-477.27835,36.61164,-11.465059,-10.974326,-5.055305,-4.110371,-4.3469367,2.2182899,2.910832,-2.0899675,1.9259206,3.4443078,-2.048982,5.423566,11.885974,10.900159,3.4587047,-1.2389246,-3.402444,-1.6531296,1.2510152,3.6340852,-1.4323826,-0.8476184,1.4568727,2.333023,2.9378445,2.4932885,5.3183503,5.390984,1.5476362,-0.05770034,-0.05154859,1.3341333,0.43027544,0.35957837,1.0345857,2.688636,-0.18263014,0.56811416,3
460,0.4062691,0.028477652,1247.3732067910444,21.882049515929396,0.0053200764,0.06174358742774567,-426.6557,91.55134,4.1917033,-13.196831,-21.3266,-20.487534,-6.1292944,-12.32478,-9.43208,2.1849387,-3.1270864,-1.05449,1.8570894,8.01339,0.031142041,-7.6989155,-9.902996,-5.548459,-3.7960978,1.0781136,-1.1655319,-3.001788,0.42792752,3.052318,-1.6213232,-0.13058577,-1.9842021,-1.5055263,-1.8797917,-1.4116657,-0.89696527,-0.3544985,0.648589,-0.25152212,1.0206599,1.7431725,0.74356174,0.97440016,0.5154454,0.91537476,3
461,0.3338986,0.0140030105,1447.103536439594,22.149014188547703,0.011036336,0.07153461434248555,-509.75516,86.645676,-3.6826243,-13.170042,-25.029268,-22.251455,-4.0593214,-16.457409,-15.543903,4.8227534,-3.4738452,-0.62033594,10.469647,8.473526,-2.4220188,-9.401076,-11.833657,-1.7697041,-2.2294283,-0.5004348,-3.7252035,0.66624355,2.721822,4.3168335,0.93610156,-1.6752487,-0.34763262,-2.6188529,-3.8145823,-2.8178098,-0.59135026,-0.80547696,-0.50547,0.36804628,1.1561872,3.8444016,1.2002066,0.5739544,-0.6429985,-1.3528322,3
462,0.38054672,0.010540474,1414.7709908741685,21.416228181558065,0.0063763107,0.0688391889450867,-533.7046,85.952385,-10.166234,-28.687834,-30.217316,-22.73582,-11.044681,-14.025978,-8.495333,8.355668,-2.8755937,1.471694,10.7262,6.242769,-5.8285775,-7.002807,-8.153352,-2.7970414,0.055194348,-0.538667,-0.5936753,1.3192521,0.31128317,-0.49673554,-0.36935574,-1.755219,0.7044619,-1.1535454,-2.8373895,-0.64336187,2.1354892,0.26740226,-1.1088291,0.5174811,-0.276325,3.655253,0.71916455,-1.1955557,0.20486799,0.91695815,3
463,0.42518649,0.0052068387,2060.952738512037,19.94502991581925,0.036506657,0.09971662752890173,-586.9296,52.160995,-12.406135,-19.57395,-15.907639,-16.00668,-8.36961,-7.978338,-6.8393507,3.8412492,-0.6748723,3.1063828,8.887968,2.89868,-7.5060964,-1.3554019,-1.2297995,-1.4554031,-1.3282641,-0.66672933,1.4310188,2.0798843,-0.55470383,-0.58927065,1.8633286,-0.8199215,-2.3027506,-1.3809223,-1.4232237,-0.29091156,0.16872014,0.748097,-0.44727886,3.1244843,3.3716624,2.1509342,1.6091893,-0.1800706,-0.110651426,1.0201706,3
464,0.5883549,0.039307896,1296.8076431416284,19.378546799834073,0.0032369744,0.05395648934248555,-305.23703,142.46263,-19.90955,5.8788743,2.8979757,11.764104,1.3621349,15.861595,13.602356,6.289649,0.91907746,3.6576161,6.484596,0.6233521,-1.0729507,-1.568788,0.4966744,0.9046135,0.98511934,1.0731208,4.2329693,3.5026412,2.4755485,-1.4600496,-1.4430637,1.0642884,-1.6736174,1.0674667,3.0916393,4.360767,1.3523699,0.03436975,-1.0658923,0.9588226,-0.17419961,-0.9276344,-0.4260083,-0.49827152,-0.28202516,0.56995964,3
465,0.5673895,0.031518526,1356.4603979276471,19.466031475785176,0.0040508374,0.056832550578034685,-322.82773,138.31673,-18.370039,5.7375207,4.67624,9.168133,-1.0112269,14.190623,15.054887,7.211196,2.9861655,4.792637,5.730287,1.5782485,-1.7658508,-3.2689843,0.5207799,1.7659062,1.8562386,0.70004314,3.2931695,3.9141889,3.263855,-0.56349534,-2.0154362,0.5530368,-1.0396476,-0.1427076,1.7873024,3.7369394,2.717375,0.77645326,0.012366149,0.15975115,-1.6358378,-2.2181368,-1.4592283,-0.32067424,1.1186095,1.1363944,3
466,0.5665749,0.025300462,1533.2133920139554,19.308054880407866,0.0066278228,0.06645423139450866,-323.35153,133.1103,-24.053076,8.853747,1.5815252,12.014685,-4.1814284,16.580397,12.495821,8.409458,4.1163735,8.385796,5.6457815,2.9193852,-1.9034154,-1.8896246,0.9329648,2.308959,2.2953048,0.9912986,3.7269554,4.473473,3.4536252,-2.2101295,-2.3798316,0.30040133,-1.1999296,-1.4231255,1.1925101,3.6085513,2.9314919,1.0989083,-0.8553103,-0.33269182,-2.4952166,-2.363226,-1.8130488,0.05360884,0.4665304,0.8799194,3
467,0.562894,0.01029079,2484.869809052228,19.179234866632285,0.04903372,0.14846854678468208,-267.92178,90.604935,-39.80577,4.98629,-22.728832,1.3618345,1.0534908,3.9981513,-6.387722,-1.7767493,-9.901341,-3.1910336,-4.185664,-2.3194976,-3.4389281,2.0363457,-10.620067,-1.295127,-2.2170756,-0.9871266,-2.9570968,2.7111866,-2.952627,3.5258048,-1.0791167,0.59125173,-1.5755361,1.3100125,0.36262262,1.5642859,-6.009273,-1.1898412,-4.3179803,0.28251606,-2.2677038,0.29929185,-4.4180775,0.9215384,-5.383334,-4.574413,5
468,0.5902212,0.010883094,2445.6266723397957,19.275712705764565,0.046791144,0.14578158869219654,-262.82294,93.139244,-37.696568,6.270175,-21.538464,2.7901187,0.646397,3.694168,-6.9391794,-1.0395174,-9.860158,-3.3041308,-5.025413,-2.8937392,-4.276591,1.954997,-11.510025,-1.4118243,-2.225595,-0.9692876,-1.8122647,2.6771042,-3.1812553,4.1463184,-1.2198648,1.5066212,-0.44353116,0.6225058,-0.6143718,0.32028642,-7.0671034,-1.2968321,-4.9478383,-0.024775539,-2.8635418,-1.0065459,-4.921443,0.9276437,-5.4063754,-4.6293154,5
469,0.6031593,0.011322852,2235.4184590693358,19.305649523275964,0.034402184,0.13177102149566475,-268.58902,104.77915,-37.087006,9.159976,-20.274342,5.460184,-5.1787014,1.8746686,-8.816014,-1.5716147,-8.875636,-2.8380847,-6.316184,-2.9840853,-5.13138,0.118304655,-10.414452,-0.6705001,-3.52916,-0.6356523,-1.5874597,1.1958066,-3.0211253,4.442314,-0.95174146,2.901742,-1.0651482,-1.3515292,-2.0671275,-0.21356113,-6.5611606,-0.45265704,-4.662504,-1.3053119,-4.312012,-1.5297301,-4.16134,1.2288194,-4.771836,-2.1406288,5
470,0.3119468,0.025033837,2590.673760310264,22.289240671760897,0.022756863,0.126953125,-297.10504,64.84808,-33.97128,8.615843,-9.604134,-0.6587124,-9.798702,-17.532402,4.895314,-14.123403,0.5276963,10.497026,4.882366,6.8100114,0.95976645,10.600021,2.8326533,12.327663,6.5665846,9.344685,4.205225,2.9910614,3.0156863,6.0182176,-1.7834166,2.512816,0.29860005,5.812173,3.3899434,1.4540088,-0.44110742,4.2893167,2.525068,5.7558737,0.3802276,1.9298162,-1.1027808,1.3004973,-2.1115239,1.2637408,2
471,0.29177368,0.021207044,2395.051985705824,22.85857268679287,0.012526958,0.11390218569364162,-294.75534,73.95811,-40.622726,20.717325,-11.186398,-1.1333188,-9.209244,-16.611897,5.8048153,-19.334583,2.0042958,4.298685,-0.36382854,0.1187723,0.68306667,14.255961,7.557761,17.016544,5.6689153,7.637673,7.1596637,7.4780803,2.8555982,6.2477126,-3.5415823,3.0302222,-1.6795353,4.4016542,2.9285653,2.466158,-0.15890071,4.9996257,2.8770437,3.3868225,-1.1224605,0.52224725,-2.4545848,0.05881014,-1.7075125,1.5565869,2
472,0.4103641,0.03483238,1803.5473728661484,20.777683253784705,0.010020912,0.06202076099537037,-363.08606,92.379425,9.769874,43.230534,6.8819146,-17.72632,-27.501669,4.7482433,-2.2658246,-6.098468,11.972243,-12.447777,1.3502588,-1.5772837,1.533117,12.652801,11.728149,-1.9755694,2.594404,9.163924,2.5621843,5.3748126,-3.1932468,6.113975,2.5490468,-2.628796,5.29205,-1.3478906,0.34866333,6.440144,-2.0462294,2.1423023,0.6094525,0.15785494,2.3669686,4.307708,2.0517375,5.397525,0.6683666,7.271054,2
473,0.34156293,0.025892636,2446.846982032094,21.649281891538322,0.030677652,0.11813583815028902,-314.459,82.34678,-19.252226,25.075935,-19.34826,-14.281617,-1.4840883,-4.4128437,1.2847284,-5.24678,4.654051,-2.1242063,-3.6824224,7.9253287,6.241365,15.314208,11.917757,9.541934,7.2884755,2.2598524,-1.1214557,6.4107533,1.5654731,3.9995751,-0.31512937,2.8366354,2.369224,2.6843312,-1.1608442,3.292217,0.7699712,2.8067904,-0.68403786,2.7306252,-0.0679094,2.8172393,-0.8247588,2.721482,-0.55258936,0.7440049,2
474,0.30158165,0.016329927,2148.858288283595,21.662418427122827,0.02579588,0.09468704841040462,-364.92087,93.60344,2.5473506,34.69042,-15.569172,-19.603579,-2.7808545,-10.485935,-4.685731,-4.623003,4.984184,-0.17637432,-5.995473,3.5875382,-0.7673966,6.567984,6.454296,7.270428,8.026492,5.795625,0.05246889,5.4583893,1.671279,5.7142506,4.728473,5.86524,0.8504435,2.3078158,-0.4528186,2.6582258,-1.1959248,1.3793256,-0.77312344,2.6041477,-0.07284989,3.4016635,-0.43917158,3.9575336,-3.3666027,0.9082975,2
475,0.29166973,0.026592093,1950.883939748778,22.423704200171205,0.006981931,0.06970003161127168,-353.40503,94.50697,-5.0271883,38.21771,-17.556839,-18.961384,-2.3638003,-13.174692,-8.988394,-8.998753,1.9378151,-1.4295249,-5.745533,2.366235,0.8900393,6.7325788,6.5260935,7.679045,6.7458806,9.359585,1.4090489,5.801909,3.7593727,5.9020696,5.237402,9.105418,1.7401531,3.6987233,-0.0549383,3.1706426,-0.86948776,1.3470757,1.034063,3.9515812,1.2865202,2.6826057,0.24562564,3.0272224,-2.2344098,1.4888071,2
476,0.37396327,0.022954704,2131.178444156224,21.006001497671505,0.015168333,0.0816840904985549,-360.64084,90.74469,-12.212729,30.796644,-10.590198,-8.355258,0.4886877,-2.2007954,-0.8260505,-6.9184046,1.6544245,1.8841422,-4.3902254,3.3641114,0.94596076,8.665814,6.34411,6.3486342,6.207965,8.769988,-0.3301732,3.9406273,2.5219476,1.6322007,-0.21560289,5.5018015,1.7187651,3.8633032,0.9858262,3.484941,-0.33098716,2.5499446,1.580347,4.434602,1.4162549,1.7107936,-0.2578223,1.6589899,-0.35382763,2.0368118,2
477,0.38664588,0.024247129,2299.1794947182507,21.259731224387853,0.021045957,0.09966864613439307,-347.22592,83.25306,-18.135523,25.969366,-9.961699,-9.037213,0.79982054,3.8887584,3.3221393,-6.8047876,2.5342321,-1.4107409,-6.459186,3.648292,-0.8179248,9.383275,7.766407,6.0830355,9.787053,10.23793,1.6606244,6.359994,3.4125173,1.1560996,-0.47891563,2.9977791,1.3677909,3.093647,-0.88566935,3.338273,0.6647522,1.7757608,-0.0033784988,2.5571978,0.019217584,0.73034626,-0.26550364,2.7211483,0.77418905,1.2832437,2
478,0.27580458,0.036629546,2108.3954909774966,22.218420029463893,0.011784252,0.07997369490606937,-324.3109,83.60503,-5.2808867,31.548828,-8.346008,-13.006904,-5.722475,-5.617551,-1.7400689,-5.85829,0.39185736,-5.162386,-5.6445284,4.271128,-1.1652484,6.2245007,6.995,8.407741,7.22427,4.986177,-0.6470251,8.337883,3.4409313,7.857806,5.2831306,4.808991,0.9820352,5.2364783,-0.9813872,3.4920506,0.29692224,-0.26717958,-0.7870023,2.2945867,-2.366488,0.39717826,-0.92362404,1.0674046,-0.8969752,0.9993169,2
479,0.30359647,0.018760882,1992.5886237921513,21.210109959029225,0.017436406,0.07680243687913907,-408.4063,87.08581,8.516253,29.60884,6.4170523,-4.794554,-5.12003,-6.5540705,-12.590199,-5.4505887,0.04825463,-2.2010317,0.1410476,4.859206,3.9552083,5.721522,3.9357612,5.0895658,5.8852315,5.6681757,2.7727075,2.988603,4.000941,5.79536,4.9608164,8.00804,2.1705923,3.5004756,3.4941068,1.3491141,-1.7634103,1.5698937,1.5757021,1.2960417,0.5865003,2.088364,1.5947219,0.46591076,-0.27312776,0.9395469,2
480,0.54660285,0.02683617,1398.0318762557708,20.258158463619285,0.005038958,0.07038023843930635,-304.1172,148.46378,-16.779774,-10.859703,-12.921946,15.601898,-10.0993595,3.0667672,3.110039,5.044179,5.0902157,4.6365213,-2.1711917,-4.0114713,-5.723861,-0.10193195,-3.463434,-1.4144597,0.31986147,-0.2472337,-0.8142941,-3.6353357,-3.824324,0.061058443,-4.395836,-1.7816956,-3.5523365,-2.9701972,-1.3654624,-3.0469315,-1.6690964,-3.387587,-2.1539807,-1.5042919,-2.848505,-1.2086971,-3.2919996,-1.129165,-1.3635443,0.29040712,3
481,0.57510096,0.01470412,1558.2409947162744,19.842586916537915,0.008204014,0.07596019237716763,-322.93,138.1112,-16.918762,-3.9224927,-14.120856,13.958435,-8.626105,6.0915046,2.5575085,5.5215592,2.299343,4.238621,-3.6749973,-1.7539295,-5.056182,-0.10288208,-3.0153742,0.2634209,-2.181578,0.8798407,-1.2707843,-2.4566529,-4.5982604,-0.37597933,-3.1835167,-0.42730245,-4.091967,-1.4169235,-1.8701352,-0.5082373,-1.4815667,-1.7615808,-2.75023,-0.05578627,-2.863051,-0.45697647,-1.3912246,-0.18695082,-1.1573836,0.7545181,3
482,0.5923678,0.015207231,1560.84583844861,19.925317392243848,0.008035958,0.07915801119942197,-321.2339,139.56985,-17.245468,-2.8236015,-14.927091,13.364848,-7.2465816,7.2813616,-0.5510175,6.7899756,3.119651,3.2747033,-2.8498688,0.15855168,-2.7082179,-1.9225214,-3.3412232,-0.47387254,-1.4176775,-0.08065377,-2.9265907,-2.0993354,-3.5639896,0.09538666,-4.3091936,-0.4143032,-3.3018475,-1.0927994,-2.0337248,-2.1361732,-1.2927387,-2.2714505,-2.340179,-0.30085394,-2.7698796,-0.5909777,-1.8020625,0.3926882,-2.6897378,-0.7790665,3
483,0.53012896,0.025464593,1656.2510116154535,20.29537007073752,0.008737943,0.08676165101156069,-276.0845,132.60732,-29.935219,-0.9162756,-9.98209,9.585031,-12.245314,11.5745535,3.8962784,4.1187644,-1.0891315,4.599964,-5.7974973,0.1868395,-3.5323937,1.3528318,-5.150749,0.58204037,1.1420804,-2.776348,-5.0354934,-0.941994,-3.9452949,-0.50157714,-5.8435297,-0.26725596,-3.6102698,-1.6535618,-2.8098629,-2.7002356,-5.1123757,-0.6741071,-1.9211286,-1.3739765,-3.702376,-0.8142913,-2.7048333,-1.5798395,-2.6919823,0.6753262,3
484,0.60980904,0.03224725,2352.349731103779,20.153817420851937,0.014998505,0.044247313041907516,-260.38885,80.152855,22.96256,42.085835,-8.424844,17.549297,24.598204,20.613222,6.3011007,6.8570366,-1.1046959,9.079155,5.3868613,-8.087509,-0.39807838,4.8813834,-1.576381,2.1711564,0.5861131,-0.53828245,-3.987059,2.1701355,-5.444822,0.74470526,-2.9183352,-1.7811371,-5.7979913,3.083258,-1.9448528,-2.1118946,-5.4031305,-1.839546,-3.864368,-0.30419555,-4.4740033,-1.0790566,-4.255851,0.5842559,-2.1550198,-0.81259656,5
485,0.61470604,0.03314164,2211.8929855730457,20.33616493528538,0.010513262,0.03979351065751445,-261.98404,84.15281,24.439884,43.811283,-8.435196,19.461367,25.229904,18.528551,7.126006,6.171822,-1.0512046,7.4502997,5.017006,-8.630277,-0.46976635,4.4541373,-0.8921994,1.5260926,-0.06706335,-0.8682687,-4.3350244,2.488266,-4.7535233,1.0996737,-3.3686707,-2.004184,-6.0333796,3.2661197,-1.9550682,-1.24068,-5.161681,-1.3376689,-3.854107,-0.38126293,-4.1141796,-1.3333584,-4.0609665,0.5605136,-1.9992677,-0.77059555,5
486,0.63749695,0.035084855,2117.5253704533343,20.592411580365667,0.008190123,0.03897782695086705,-264.29944,86.82254,28.196566,45.613255,-13.723788,18.631155,28.339262,21.556372,7.4261208,7.269814,-0.77126986,4.7561283,3.4902697,-10.20834,0.51939046,7.0208077,-4.0584846,3.2404926,1.7101833,-1.7325263,-3.3689296,3.57374,-6.615405,0.84074426,-4.11646,-2.853604,-4.1501775,2.0022178,-2.0709958,-2.4094467,-6.9670525,-1.2294253,-4.1462054,-0.7492545,-4.3668885,-0.7656325,-4.5122347,-0.061490554,-1.3171551,-1.2034082,5
487,0.6311963,0.033491936,2141.630418406381,20.682408463259993,0.008612244,0.040183006683526014,-265.85046,86.57886,27.143759,45.33569,-13.301064,18.671297,27.907333,21.654926,5.490198,7.8327947,-0.72700375,4.8932014,4.256842,-10.676235,0.8059509,6.858019,-4.2267084,2.552439,1.9042577,-1.9820493,-3.1214378,3.8410807,-6.2624054,0.4126175,-3.315829,-2.2610958,-4.145763,2.2408392,-2.6607804,-2.408152,-7.062466,-0.87073743,-4.2234445,-1.2815427,-3.807206,-0.59356916,-4.6061497,0.054652445,-1.7170821,-1.2333964,5
